président O
de O
la O
chambre O
( O
article O
21 O
par O
. O
5 O
du O
règlement O
A O
) O
, O
M B-PER
. I-PER
Ryssdal I-PER
a O
consulté O
, O
par O
l’intermédiaire O
du O
greffier O
, O
l’agent O
du O
Gouvernement O
et O
le O
délégué O
de O
la O
Commission O
au O
sujet O
de O
l’organisation O
de O
la O
procédure O
( O
articles O
37 O
par O
. O
1 O
et O
38 O
) O
. O

Conformément O
à O
l’ordonnance O
rendue O
en O
conséquence O
, O
le O
greffier O
a O
reçu O
le O
mémoire O
du O
Gouvernement O
le O
10 B-DATETIME
janvier I-DATETIME
1994 I-DATETIME
. O

Le O
15 B-DATETIME
avril I-DATETIME
, O
le O
secrétaire O
de O
la O
Commission O
a O
informé O
le O
greffier O
que O
le O
délégué O
n’entendait O
pas O
y O
répondre O
par O
écrit O
. O

Nonobstant O
son O
intention O
déclarée O
de O
ne O
pas O
participer O
à O
l’instance O
( O
paragraphe O
2 O
ci O
- O
dessus O
) O
, O
le O
requérant O
a O
déposé O
le O
23 B-DATETIME
février I-DATETIME
1994 I-DATETIME
, O
avec O
l’autorisation O
du O
président O
, O
des O
observations O
écrites O
en O
réponse O
au O
mémoire O
du O
Gouvernement O
. O

Ainsi O
qu’en O
avait O
décidé O
le O
président O
, O
les O
débats O
se O
sont O
déroulés O
en O
public O
le O
18 B-DATETIME
avril I-DATETIME
1994 I-DATETIME
, O
au O
Palais O
des O
Droits O
de O
l’Homme O
à O
Strasbourg O
. O

La O
chambre O
avait O
tenu O
auparavant O
une O
réunion O
préparatoire O
. O

Ont O
comparu O
: O

pour O
le O
Gouvernement O

M B-PER
. I-PER
I I-PER
. I-PER
Christie I-PER
, O
ministère O
des O
Affaires O
étrangères O
et O
du O
Commonwealth O
, O
agent O
, O

Lord B-PER
Rodger I-PER
of I-PER
Earlsferry I-PER
, O
QC B-PER
, O
Lord B-PER
Advocate I-PER
, O

MM B-PER
. I-PER
R I-PER
. I-PER
Reed I-PER
, O
conseils O
, O

I B-PER
. I-PER
Jamieson I-PER
, O
A B-PER
. I-PER
Dickson I-PER
, O
conseillers O
; O

pour O
la O
Commission O

M B-PER
. I-PER
L I-PER
. I-PER
Loucaides I-PER
, O
délégué O
. O

La O
Cour O
a O
entendu O
les O
déclarations O
de O
M B-PER
. I-PER
Loucaides I-PER
et O
de O
Lord B-PER
Rodger I-PER
, O
ainsi O
que O
des O
réponses O
à O
ses O
questions O
. O

EN O
FAIT O

I O
. O
LES O
CIRCONSTANCES O
DE O
L’ESPÈCE O

Citoyen O
britannique O
né O
en O
1944 B-DATETIME
, O
le O
requérant O
, O
M B-PER
. I-PER
Peter I-PER
Maxwell I-PER
, O
réside O
à O
Perth B-LOC
, I-LOC
en I-LOC
Écosse I-LOC
. O

Le O
14 B-DATETIME
ou I-DATETIME
15 I-DATETIME
février I-DATETIME
1990 I-DATETIME
, O
deux B-QUANTITY
hommes O
masqués O
entrèrent O
par O
effraction O
dans O
une O
maison O
particulière O
sise O
à O
Stevenston B-LOC
, I-LOC
en I-LOC
Écosse I-LOC
. O

Ils O
en O
agressèrent O
l’occupant O
, O
lui O
causant O
de O
graves O
blessures O
et O
le O
défigurant B-DEM
de I-DEM
façon I-DEM
permanente I-DEM
. O

Le O
19 B-DATETIME
février I-DATETIME
1990 I-DATETIME
, O
M B-PER
. I-PER
Maxwell I-PER
fut O
arrêté O
en O
même O
temps O
qu’un O
autre O
homme B-DEM
. O

Ils O
furent O
inculpés O
de O
voies O
de O
fait O
. O

Ils O
furent O
placés O
en O
détention O
provisoire O
jusqu’au O
début O
du O
procès O
, O
qui O
commença O
le O
28 B-DATETIME
mai I-DATETIME
1990 I-DATETIME
devant O
la O
High B-ORG
Court I-ORG
of I-ORG
Justiciary I-ORG
de O
Kilmarnock B-LOC
, I-LOC
en I-LOC
Écosse I-LOC
. O

Le O
29 B-DATETIME
mai I-DATETIME
1990 I-DATETIME
, O
le O
jury O
estima O
le O
requérant O
coupable O
de O
l’infraction O
. O

Au O
vu O
de O
ses O
condamnations O
antérieures O
, O
le O
juge O
le O
condamna O
à O
cinq B-DATETIME
ans I-DATETIME
d’emprisonnement O
. O

Le O
requérant O
avait O
bénéficié O
de O
l’aide O
judiciaire O
pour O
la O
préparation O
de O
sa O
défense O
et O
pour O
être O
représenté O
par O
un O
conseil O
au O
procès O
. O

Après O
sa O
condamnation O
, O
M B-PER
. I-PER
Maxwell I-PER
retint O
les O
services O
d’un O
nouveau O
cabinet O
de O
solicitors O
; O
ceux O
- O
ci O
demandèrent O
à O
l’avocat O
qui O
l’avait O
représenté O
au O
procès O
de O
donner O
son O
avis O
sur O
les O
perspectives O
de O
succès O
d’un O
appel O
. O

Après O
avoir O
reçu O
cet O
avis O
, O
les O
solicitors O
firent O
savoir O
au O
requérant O
qu’ils O
ne O
pouvaient O
s’occuper O
de O
son O
affaire O
, O
faute O
de O
trouver O
un O
motif O
d’appel O
. O

En O
agissant O
ainsi O
, O
ils O
se O
conformaient O
au O
code O
de O
déontologie O
de O
leur O
profession O
( O
paragraphe O
20 O
ci O
- O
dessous O
) O
. O

Le O
requérant O
tenta O
ensuite O
de O
mandater O
un O
autre O
cabinet O
de O
solicitors O
, O
mais O
ils O
refusèrent O
à O
leur O
tour O
d’agir O
en O
son O
nom O
. O

Le O
31 B-DATETIME
juillet I-DATETIME
1990 I-DATETIME
, O
nonobstant O
les O
conseils O
qu’il O
avait O
reçus O
, O
le O
requérant O
déposa O
un O
acte O
d’appel O
indiquant O
les O
moyens O
formulés O
par O
lui O
- O
même O
. O

Ils O
peuvent O
se O
résumer O
ainsi O
: O

a O
) O
il O
n’aurait O
pu O
étayer O
sa O
thèse O
selon O
laquelle O
un O
témoin O
d’importance O
capitale O
avait O
fait O
un O
faux O
témoignage O
contre O
lui O
parce O
qu’il O
aurait O
alors O
révélé O
au O
jury O
une O
condamnation O
antérieure O
; O

b O
) O
plusieurs O
témoins O
n’auraient O
pas O
été O
cités O
par O
l’accusation O
ou O
la O
défense O
; O

c O
) O
des O
témoignages O
capitaux O
auraient O
été O
forgés O
de O
toutes O
pièces O
; O

d O
) O
le O
verdict O
du O
jury O
ne O
se O
serait O
pas O
appuyé O
sur O
des O
éléments O
de O
preuve O
; O

e O
) O
les O
conseils O
de O
l’intéressé O
auraient O
méconnu O
les O
instructions O
qu’il O
leur O
avait O
données O
et O
ne O
l’auraient O
pas O
défendu O
en O
conséquence O
; O

f O
) O
les O
preuves O
n’auraient O
pas O
suffi O
pour O
établir O
que O
les O
voies O
de O
fait O
avaient O
eu O
pour O
résultat O
de O
défigurer O
la O
victime O
de O
manière O
permanente O
. O

M B-PER
. I-PER
Maxwell I-PER
prit O
par O
la O
suite O
d’autres O
solicitors O
et O
obtint O
un O
ajournement O
de O
l’audience O
d’appel O
. O

Toutefois O
, O
peu O
avant O
la O
nouvelle O
date O
fixée O
pour O
celle O
- O
ci O
, O
ils O
l’informèrent O
qu’ils O
ne O
pouvaient O
plus O
se O
charger O
de O
son O
affaire O
, O
ni O
trouver O
d’avocat O
acceptant O
de O
présenter O
l’appel O
. O

Ce O
refus O
était O
conforme O
à O
la O
règle O
déontologique O
pertinente O
( O
paragraphe O
20 O
ci O
- O
dessous O
) O
. O

L’intéressé O
se O
vit O
accorder O
un O
nouvel O
ajournement O
de O
l’audience O
d’appel O
. O

Le O
requérant O
mandata O
encore O
un O
autre O
cabinet O
de O
solicitors O
. O

Le O
17 B-DATETIME
décembre I-DATETIME
1990 I-DATETIME
, O
ils O
réclamèrent O
l’aide O
judiciaire O
auprès O
du O
Comité O
écossais O
d’aide O
judiciaire O
( O
Scottish B-ORG
Legal I-ORG
Aid I-ORG
Board I-ORG
, O
" O
le O
Comité O
" O
) O
aux O
fins O
de O
la O
représentation O
à O
l’audience O
d’appel O
. O

Sur O
l’invitation O
du O
Comité O
, O
ils O
demandèrent O
à O
un O
nouvel O
avocat O
de O
se O
prononcer O
sur O
les O
chances O
de O
succès O
du O
recours O
. O

Dans O
un O
avis O
du O
10 B-DATETIME
janvier I-DATETIME
1991 I-DATETIME
, O
cet O
avocat O
, O
après O
avoir O
étudié O
les O
moyens O
d’appel O
articulés O
par O
le O
requérant O
, O
conclut O
que O
celui O
- O
ci O
" O
n’avait O
pas O
de O
motif O
d’appel O
contre O
le O
verdict O
de O
culpabilité O
ni O
de O
chances O
qu’un O
appel O
contre O
la O
peine O
infligée O
aboutisse O
" O
. O

Les O
solicitors O
de O
M B-PER
. I-PER
Maxwell I-PER
firent O
valoir O
au O
Comité O
qu’il O
y O
avait O
néanmoins O
lieu O
d’accorder O
l’aide O
judiciaire O
à O
leur O
client O
, O
vu O
la O
longue O
peine O
infligée O
. O

Le O
25 B-DATETIME
janvier I-DATETIME
1991 I-DATETIME
, O
le O
Comité O
informa O
M B-PER
. I-PER
Maxwell I-PER
qu’il O
avait O
rejeté O
sa O
demande O
au O
motif O
qu’il O
n’était O
pas O
convaincu O
- O
comme O
il O
devait O
l’être O
en O
vertu O
de O
la O
législation O
pertinente O
( O
paragraphe O
23 O
ci O
- O
dessous O
) O
- O
que O
l’intéressé O
pouvait O
fonder O
son O
appel O
sur O
des O
moyens O
sérieux O
et O
qu’il O
était O
raisonnable O
de O
lui O
accorder O
le O
bénéfice O
de O
l’aide O
judiciaire O
. O

Ses O
solicitors O
conseillèrent O
à O
l’intéressé O
de O
renoncer O
à O
son O
appel O
, O
mais O
il O
choisit O
de O
ne O
pas O
les O
suivre O
. O

Après O
le O
refus O
de O
l’aide O
judiciaire O
, O
les O
solicitors O
ne O
voulurent O
plus O
s’occuper O
de O
l’affaire O
du O
requérant O
. O

Un O
nouveau O
report O
de O
l’audience O
fut O
alors O
octroyé O
. O

M O
. O
Maxwell O
décida O
de O
maintenir O
personnellement O
son O
appel O
. O

Le O
21 B-DATETIME
mars I-DATETIME
1991 I-DATETIME
, O
il O
prit O
la O
parole O
devant O
la O
High B-ORG
Court I-ORG
of I-ORG
Justiciary I-ORG
sur O
ses O
moyens O
d’appel O
. O

L’accusation O
était O
représentée O
par O
un O
conseil O
, O
mais O
rien O
n’indique O
qu’il O
soit O
intervenu O
à O
l’audience O
. O

Le O
collège O
de O
trois O
juges O
était O
présidé O
par O
le O
Lord B-PER
Justice I-PER
Clerk I-PER
, O
l’un O
des O
deux O
magistrats O
les O
plus O
élevés O
dans O
la O
hiérarchie O
écossaise B-LOC
. O

Le O
même O
jour O
, O
la O
cour O
débouta O
l’intéressé O
. O

Dans O
son O
arrêt O
, O
le O
Lord B-PER
Justice I-PER
Clerk I-PER
nota O
que O
le O
requérant O
avait O
articulé O
des O
moyens O
détaillés O
et O
les O
avait O
longuement O
développés O
devant O
la O
cour O
. O

Il O
examina O
successivement O
chacun O
des O
moyens O
d’appel O
, O
mais O
exprima O
la O
conviction O
qu’ils O
étaient O
sans O
fondement O
et O
qu’il O
n’y O
avait O
pas O
eu O
mauvaise O
administration O
de O
la O
justice O
. O

PROCEDURE O

L O
' O
affaire O
a O
pour O
origine O
une O
requête O
( O
no O
36110 B-CODE
/ I-CODE
97 I-CODE
) O
contre O
la O
République O
de O
Turquie O
introduite O
devant O
la O
Commission O
européenne O
des O
droits O
de O
l O
' O
homme O
( O
" O
la O
Commission O
" O
) O
en O
vertu O
de O
l O
' O
ancien O
article O
25 O
de O
la O
Convention O
de O
sauvegarde O
des O
droits O
de O
l O
' O
homme O
et O
des O
libertés O
fondamentales O
( O
" O
la O
Convention O
" O
) O
par O
quatre O
ressortissants O
turcs B-DEM
, O
M B-PER
. I-PER
Galip I-PER
Yalman I-PER
, O
M B-PER
. I-PER
Bahattin I-PER
Sarısoy I-PER
, O
M B-PER
. I-PER
Osman I-PER
Çağlayan I-PER
et O
M B-PER
. I-PER
Yusuf I-PER
Çamca I-PER
( O
" O
les O
requérants O
" O
) O
, O
le O
29 B-DATETIME
novembre I-DATETIME
1996 I-DATETIME
. O

Les O
requérants O
étaient O
représentés O
par O
M B-PER
. I-PER
S I-PER
. I-PER
Esmer I-PER
, O
avocat O
exerçant O
à O
Ankara B-LOC
. O

Le O
gouvernement O
turc O
( O
" O
le O
gouvernement O
" O
) O
n O
' O
a O
pas O
désigné O
d O
' O
agent O
aux O
fins O
de O
la O
procédure O
devant O
les O
institutions O
de O
la O
Convention O
. O

Les O
requérants O
allèguent O
que O
leur O
affaire O
, O
qui O
a O
débuté O
en O
1989 B-DATETIME
et O
s O
' O
est O
achevée O
en O
1996 B-DATETIME
, O
n O
' O
a O
pas O
été O
entendue O
dans O
un O
délai O
raisonnable O
comme O
l O
' O
exige O
la O
Convention O
. O

La O
requête O
a O
été O
transmise O
à O
la O
Cour O
le O
1er O
novembre O
1998 O
, O
date O
d O
' O
entrée O
en O
vigueur O
du O
Protocole O
n° O
11 O
à O
la O
Convention O
( O
article O
5 O
§ O
2 O
du O
Protocole O
n° O
11 O
) O
. O

La O
requête O
a O
été O
attribuée O
à O
la O
deuxième O
section O
de O
la O
Cour O
( O
article O
52 O
§ O
1 O
du O
règlement O
) O
. O

Au O
sein O
de O
cette O
section O
, O
la O
chambre O
chargée O
d O
' O
examiner O
l O
' O
affaire O
( O
article O
27 O
§ O
1 O
de O
la O
Convention O
) O
a O
été O
constituée O
conformément O
à O
l O
' O
article O
26 O
§ O
1 O
du O
règlement O
. O

Le O
1er O
novembre O
2001 O
, O
la O
Cour O
a O
modifié O
la O
composition O
de O
ses O
sections O
( O
article O
25 O
§ O
1 O
du O
règlement O
) O
. O

Cette O
affaire O
a O
été O
attribuée O
à O
la O
première O
section O
nouvellement O
composée O
( O
article O
52 O
§ O
1 O
du O
règlement O
) O
. O

Par O
une O
décision O
du O
15 B-DATETIME
mai I-DATETIME
2003 I-DATETIME
, O
la O
Cour O
a O
déclaré O
la O
requête O
recevable O
. O

Les O
requérants O
et O
le O
Gouvernement O
ont O
chacun O
déposé O
des O
observations O
sur O
le O
fond O
( O
article O
59 O
§ O
1 O
du O
règlement O
) O
. O

LES O
FAITS O

En O
septembre B-DATETIME
1980 I-DATETIME
, O
les O
requérants O
furent O
placés O
en O
garde O
à O
vue O
puis O
en O
détention O
provisoire O
car O
ils O
étaient O
soupçonnés O
d O
' O
appartenir B-MISC
à I-MISC
une I-MISC
organisation I-MISC
illégale I-MISC
. O

Le O
procureur O
militaire O
d O
' O
Erzincan B-LOC
déposa O
un O
acte O
d O
' O
accusation O
devant O
le O
tribunal B-ORG
de I-ORG
la I-ORG
loi I-ORG
martiale I-ORG
d I-ORG
' I-ORG
Erzincan I-ORG
( I-ORG
sıkıyönetim I-ORG
askeri I-ORG
mahkemesi I-ORG
) I-ORG
, O
accusant O
les O
requérants O
, O
en O
vertu O
de O
l O
' O
article O
146 O
du O
code O
pénal O
, O
d O
' O
appartenir B-MISC
à I-MISC
une I-MISC
organisation I-MISC
illégale I-MISC
ayant I-MISC
pour I-MISC
but I-MISC
de I-MISC
porter I-MISC
atteinte I-MISC
à I-MISC
l I-MISC
' I-MISC
ordre I-MISC
constitutionnel I-MISC
. O

À O
diverses O
dates O
entre O
1982 B-DATETIME
et O
1984 B-DATETIME
, O
les O
requérants O
furent O
libérés O
dans O
l O
' O
attente O
de O
leur O
procès O
. O

Le O
13 B-DATETIME
septembre I-DATETIME
1988 I-DATETIME
, O
le O
tribunal B-ORG
de I-ORG
la I-ORG
loi I-ORG
martiale I-ORG
d I-ORG
' I-ORG
Erzincan I-ORG
acquitta O
les O
requérants O
des O
charges O
retenues O
contre O
eux O
. O

En O
mars O
, O
avril O
et O
juin B-DATETIME
1989 I-DATETIME
, O
les O
requérants O
intentèrent O
des O
actions O
individuelles O
devant O
la B-ORG
cour I-ORG
d I-ORG
' I-ORG
assises I-ORG
de I-ORG
Sinop I-ORG
contre O
le O
Trésor O
public O
, O
en O
vertu O
de O
la O
loi O
n° O
466 O
. O

Ils O
demandaient O
une O
indemnisation O
pour O
leur O
détention O
provisoire O
injustifiée O
. O

Le O
20 B-DATETIME
octobre I-DATETIME
1989 I-DATETIME
, O
la O
cour O
a O
décidé O
de O
joindre O
les O
affaires O
des O
requérants O
. O

Le O
15 B-DATETIME
décembre I-DATETIME
1993 I-DATETIME
, O
la O
cour B-ORG
d I-ORG
' I-ORG
assises I-ORG
de I-ORG
Sinop I-ORG
a O
accordé O
une O
indemnité O
non O
pécuniaire O
aux O
requérants O
. O

Les O
requérants O
ont O
fait O
appel O
, O
estimant O
que O
le O
montant O
de O
l O
' O
indemnité O
accordée O
n O
' O
était O
pas O
suffisant O
. O

Le O
31 B-DATETIME
janvier I-DATETIME
1995 I-DATETIME
, O
la O
Cour O
de O
cassation O
a O
cassé O
le O
jugement O
du O
tribunal O
de O
première O
instance O
. O

Le O
6 B-DATETIME
juin I-DATETIME
1995 I-DATETIME
, O
la O
cour B-ORG
d I-ORG
' I-ORG
assises I-ORG
de I-ORG
Sinop I-ORG
a O
augmenté O
le O
montant O
de O
l O
' O
indemnisation O
non O
pécuniaire O
. O

Le O
15 B-DATETIME
juin I-DATETIME
1995 I-DATETIME
, O
les O
requérants O
ont O
à O
nouveau O
fait O
appel O
. O

Le O
30 B-DATETIME
mai I-DATETIME
1996 I-DATETIME
, O
la O
Cour O
de O
cassation O
rejette O
le O
pourvoi O
des O
requérants O
et O
confirme O
l O
' O
arrêt O
de O
la O
cour O
d O
' O
assises O
. O

PROCEDURE O

A O
l O
' O
origine O
de O
l O
' O
affaire O
se O
trouvent O
deux O
requêtes O
( O
nos O
43185 B-CODE
/ I-CODE
98 I-CODE
et O
43186 B-CODE
/ I-CODE
98 I-CODE
) O
contre O
le O
Royaume O
- O
Uni O
de O
Grande O
- O
Bretagne O
et O
d O
' O
Irlande O
du O
Nord O
introduites O
auprès O
de O
la O
Commission O
européenne O
des O
droits O
de O
l O
' O
homme O
( O
" O
la O
Commission O
" O
) O
en O
vertu O
de O
l O
' O
ancien O
article O
25 O
de O
la O
Convention O
de O
sauvegarde O
des O
droits O
de O
l O
' O
homme O
et O
des O
libertés O
fondamentales O
( O
" O
la O
Convention O
" O
) O
par O
deux O
ressortissants O
britanniques B-DEM
, O
John B-PER
Harding I-PER
Price I-PER
( O
introduite O
le O
4 B-DATETIME
mai I-DATETIME
1998 I-DATETIME
) O
et O
Mary B-PER
Hazel I-PER
Lowe I-PER
( O
introduite O
le O
12 B-DATETIME
août I-DATETIME
1998 I-DATETIME
) O
. O

Le O
gouvernement O
du O
Royaume O
- O
Uni O
( O
" O
le O
gouvernement O
" O
) O
était O
représenté O
par O
son O
agent O
, O
M B-PER
. I-PER
C I-PER
. I-PER
A I-PER
. I-PER
Whomersley I-PER
, O
du O
Foreign O
and O
Commonwealth O
Office O
. O

Les O
requérants O
allèguent O
que O
la O
procédure O
dans O
laquelle O
ils O
ont O
été O
poursuivis O
pour O
des O
biens O
situés O
en O
Floride B-LOC
n O
' O
a O
pas O
été O
traitée O
dans O
un O
délai O
raisonnable O
. O

Les O
requêtes O
ont O
été O
transmises O
à O
la O
Cour O
le O
1er O
novembre O
1998 O
, O
date O
d O
' O
entrée O
en O
vigueur O
du O
Protocole O
n° O
11 O
à O
la O
Convention O
( O
article O
5 O
§ O
2 O
du O
Protocole O
n° O
11 O
) O
. O

Les O
requêtes O
ont O
été O
attribuées O
à O
la O
troisième O
section O
de O
la O
Cour O
( O
article O
52 O
§ O
1 O
du O
règlement O
) O
. O

Au O
sein O
de O
cette O
section O
, O
la O
chambre O
chargée O
d O
' O
examiner O
l O
' O
affaire O
( O
article O
27 O
§ O
1 O
de O
la O
Convention O
) O
a O
été O
constituée O
conformément O
à O
l O
' O
article O
26 O
§ O
1 O
du O
règlement O
. O

Le O
1er O
novembre O
2001 O
, O
la O
Cour O
a O
modifié O
la O
composition O
de O
ses O
sections O
( O
article O
25 O
§ O
1 O
du O
règlement O
) O
. O

Cette O
affaire O
a O
été O
attribuée O
à O
la O
deuxième O
section O
nouvellement O
composée O
( O
article O
52 O
§ O
1 O
du O
règlement O
) O
. O

Par O
une O
décision O
du O
3 B-DATETIME
septembre I-DATETIME
2002 I-DATETIME
, O
la O
Cour O
a O
déclaré O
les O
requêtes O
partiellement O
recevables O
, O
les O
ayant O
entre O
- O
temps O
jointes O
le O
28 B-DATETIME
novembre I-DATETIME
2000 I-DATETIME
. O

Le O
requérant O
et O
le O
gouvernement O
ont O
chacun O
déposé O
des O
observations O
sur O
le O
fond O
( O
article O
59 O
§ O
1 O
du O
règlement O
) O
. O

LES O
FAITS O

LES O
CIRCONSTANCES O
DE O
L O
' O
AFFAIRE O

Les O
requérants O
sont O
nés O
respectivement O
en O
1929 B-DATETIME
et O
1923 B-DATETIME
. O

Le O
requérant O
dans O
la O
requête O
no O
43185 B-CODE
/ I-CODE
98 I-CODE
( O
" O
Dr B-PER
Price I-PER
" O
) O
est O
psychiatre B-DEM
consultant I-DEM
; O
la O
requérante O
dans O
la O
requête O
no O
43186 B-CODE
/ I-CODE
98 I-CODE
( O
" O
Mme B-PER
Lowe I-PER
" O
) O
est O
secrétaire B-DEM
médicale I-DEM
. O

Ils O
vivent O
à O
Lincoln B-LOC
. O

Les O
requérants O
, O
ainsi O
que O
l O
' O
épouse O
du O
Dr B-PER
Price I-PER
, O
ont O
été O
poursuivis O
par O
" O
K B-PER
" O
, O
un O
ancien O
patient B-MISC
du O
Dr B-PER
Price I-PER
, O
pour O
des O
biens O
situés O
en O
Floride B-LOC
. O

L O
' O
assignation O
a O
été O
délivrée O
le O
12 B-DATETIME
février I-DATETIME
1986 I-DATETIME
. O

Avant O
que O
l O
' O
action O
ne O
soit O
jugée O
, O
le O
demandeur O
a O
été O
déclaré O
en O
faillite O
le O
9 B-DATETIME
août I-DATETIME
1989 I-DATETIME
et O
le O
syndic O
de O
faillite O
a O
poursuivi O
l O
' O
action O
. O

Le O
procès O
devait O
commencer O
devant O
la O
High O
Court O
en O
août B-DATETIME
1994 I-DATETIME
, O
mais O
il O
a O
été O
reporté O
à O
la O
fin B-DATETIME
du I-DATETIME
mois I-DATETIME
de I-DATETIME
septembre I-DATETIME
1994 I-DATETIME
parce O
que O
le O
juge O
n O
' O
était O
pas O
disponible O
pour O
la O
durée O
nécessaire O
à O
l O
' O
audience O
. O

Le O
quatrième O
jour O
du O
procès O
, O
alors O
que O
K B-PER
était O
soumis O
à O
un O
contre O
- O
interrogatoire O
, O
un O
ajournement O
a O
été O
accordé O
parce O
que O
K B-PER
prétendait O
ne O
pas O
se O
sentir O
bien O
. O

En O
l O
' O
occurrence O
, O
il O
s O
' O
est O
avéré O
qu O
' O
aucune O
justification O
médicale O
ne O
pouvait O
être O
donnée O
pour O
son O
absence O
prolongée O
, O
mais O
il O
est O
néanmoins O
resté O
absent O
pendant O
le O
reste O
du O
procès O
. O

En O
raison O
du O
retard O
causé O
par O
l O
' O
absence O
de O
K B-PER
, O
le O
procès O
n O
' O
a O
pas O
pu O
être O
conclu O
en O
septembre B-DATETIME
1994 I-DATETIME
et O
a O
